Ortholog_Group	mean	median	min	max	std	skew
LSM04_008189	60.2	62.0	52.0	64.0	4.711687595755899	-1.929264176656809
LSM04_008236	56.51724137931034	56.0	54.0	63.0	2.4874067054317024	1.017350478494596
LSM04_008263	63.21875	63.0	55.0	69.0	1.6180406532456333	-0.9937124273490976
LSM04_008312	46.13461538461539	48.0	39.0	57.0	4.087421384523581	0.10892749728346855
LSM04_008351	91.41463414634147	92.0	80.0	95.0	2.0368555392577274	-4.461014632157694
LSM04_008368	55.77777777777778	55.0	48.0	68.0	6.996030620605119	0.33846708032934547
LSM04_008406	83.14285714285714	83.0	78.0	91.0	2.481266214586775	0.3938910608542876
LSM04_008447	79.66666666666667	79.0	77.0	83.0	3.0550504633038935	0.9352195295828106
LSM04_008468	62.48571428571429	63.0	54.0	65.0	2.3685615959086745	-2.9742720046012625
LSM04_008497	80.925	82.0	76.0	83.0	1.9792189601728523	-0.7262109288682644
LSM04_008500	83.51612903225806	86.0	65.0	88.0	4.918156176840976	-2.3272298638940594
LSM04_008502	68.83783783783784	69.0	65.0	70.0	1.1429375776070623	-1.7890982204715802
LSM04_008561	69.0	70.0	67.0	70.0	1.4142135623730945	-0.7353910524340094
LSM04_008564	62.2	62.0	60.0	66.0	1.7078251276599334	0.6437303586778471
LSM04_008568	76.66666666666667	77.0	69.0	79.0	2.1693045781865616	-2.7442550298660926
LSM04_008585	60.38461538461539	60.0	59.0	65.0	1.3882094604463961	1.8070570553117389
LSM04_008608	42.0	42.0	35.0	49.0	9.899494936611665	
LSM04_008639	82.69672131147541	84.0	56.0	88.0	4.230720674521428	-2.6737131639379856
LSM04_008664	60.714285714285715	60.0	50.0	67.0	3.4303346436165354	-1.2440682913776167
LSM04_008696	75.8030303030303	76.0	72.0	83.0	1.9072307509919026	0.42814389824740995
LSM04_008704	43.53191489361702	42.0	41.0	48.0	2.652734961357455	0.4882052344778474
LSM04_008734	64.14117647058823	66.0	51.0	73.0	5.045396159764225	-0.3531051325691679
LSM04_008747	87.37704918032787	87.0	81.0	90.0	1.9249583062690727	-0.6468460010314661
LSM04_008749	78.10416666666667	78.0	74.0	79.0	0.9048235594627653	-2.3700361929571363
LSM04_008764	90.84810126582279	91.0	88.0	93.0	0.7859113213323599	-0.5356790623525384
LSM04_008777	79.0	80.0	77.0	80.0	1.7320508075688772	-1.7320508075688774
LSM04_008814	67.33333333333333	67.5	64.0	71.0	2.5819888974716103	0.0774596669241566
LSM04_008819	44.8235294117647	45.0	42.0	53.0	2.5058754487615458	2.0629736556474563
LSM04_008833	56.666666666666664	57.5	42.0	73.0	10.500793620801558	0.25275915333674487
LSM04_008841	71.22727272727273	71.0	71.0	74.0	0.6853444168423445	3.582577575349691
LSM04_008857	61.10958904109589	60.0	57.0	71.0	3.102694365993389	0.8672792493215963
LSM04_008863	69.6	70.0	67.0	72.0	2.073644135332771	-0.23551393640879215
LSM04_008866	74.26923076923077	74.0	71.0	77.0	1.173487923451145	-0.09766710817399843
LSM04_008877	69.38461538461539	70.0	64.0	71.0	1.3691215896060893	-2.112011121073208
LSM04_008892	69.3	69.5	58.0	85.0	9.809858986414294	0.1955611631093407
LSM04_008895	76.38235294117646	76.0	73.0	79.0	0.9147124458800904	-0.6048641146749288
LSM04_008897	71.0	70.5	70.0	73.0	1.2649110640673522	0.8893905919223567
LSM04_008920	55.44230769230769	54.0	47.0	64.0	4.276765598194553	0.19987036212830628
LSM04_008953	70.24137931034483	70.0	66.0	83.0	3.169538927272271	2.513484494344138
LSM04_008957	60.666666666666664	61.0	51.0	75.0	3.708690599782122	1.2762951685363735
LSM04_009033	92.9047619047619	93.0	87.0	95.0	1.5524619959431953	-2.88157078684116
LSM04_009047	38.4	37.0	36.0	52.0	4.322697570466189	2.801022832811162
LSM04_009064	61.206896551724135	60.0	59.0	65.0	1.567056165116789	1.0074534938626307
LSM04_009080	70.70370370370371	72.0	61.0	74.0	4.521868358023426	-1.2142290254091226
LSM04_009090	69.28205128205128	69.0	64.0	73.0	1.6213820931655127	-0.4061003680655305
LSM04_009091	79.53030303030303	81.0	71.0	86.0	2.8674282069730253	-0.7853735393259295
LSM04_009121	60.43478260869565	60.0	56.0	66.0	2.4644329878677573	0.20758110468244118
LSM04_009133	80.38095238095238	80.0	76.0	87.0	2.906478805637339	0.512617801404147
LSM04_009153	77.55813953488372	77.0	62.0	89.0	6.2308843887349346	-0.8245422896450982
LSM04_009167	75.48936170212765	75.0	75.0	78.0	0.7184627437477648	1.5080984424479627
LSM04_009169	65.30232558139535	64.0	63.0	72.0	1.88536011502787	1.4155249012846087
LSM04_009196	47.666666666666664	46.5	39.0	64.0	9.287985070329661	1.156036401813749
LSM04_009201	74.4	73.0	61.0	86.0	5.303716787754219	-0.10327395851900752
LSM04_009211	68.93333333333334	69.0	63.0	74.0	2.2703624059928074	-0.3162931865261477
LSM04_009217	73.97101449275362	74.0	61.0	77.0	2.3823555723938985	-3.3315825029160777
LSM04_009261	63.10526315789474	62.0	62.0	68.0	1.7917941611104402	1.63770275246885
LSM04_009288	91.0	91.0	91.0	91.0		
LSM04_009337	73.21052631578948	73.0	71.0	76.0	1.1822270588653638	0.6738992635988954
LSM04_009358	73.73333333333333	75.0	66.0	79.0	3.2987600976455043	-1.1847660648107323
LSM04_009374	78.6	79.0	73.0	80.0	2.1705094128132965	-2.2883941911302417
LSM04_009387	58.75	60.0	53.0	67.0	4.772231506160101	0.07218340523405657
LSM04_009389	68.72727272727273	70.0	63.0	72.0	3.3193646708642643	-0.630364376439337
LSM04_009397	64.84210526315789	67.0	49.0	72.0	5.90915634037303	-1.6229399002461846
LSM04_009405	75.16	75.0	70.0	83.0	1.530106038742388	2.425516256494275
LSM04_009407	89.94444444444444	89.0	88.0	95.0	2.0226702570002435	1.257635979022417
LSM04_009472	50.111111111111114	47.0	44.0	69.0	5.725629073108761	1.27018845251662
LSM04_009482	96.67073170731707	97.0	93.0	98.0	1.7781588345000656	-1.4294201724217797
LSM04_009503	74.91228070175438	75.0	69.0	78.0	1.2994600768119307	-1.1476775108665969
LSM04_009512	93.421875	93.0	93.0	94.0	0.49776285231308287	0.3240304531186598
LSM04_009533	64.86567164179104	65.0	58.0	68.0	1.5065063174400128	-1.2720066047196623
LSM04_009554	73.27272727272727	72.5	71.0	82.0	2.0795373342345913	1.5078314768940846
LSM04_009576	48.9375	46.0	43.0	62.0	6.0211321408904945	0.5606398794977742
LSM04_009585	70.71212121212122	71.0	66.0	75.0	1.6985527913731824	-0.619880963767674
LSM04_009614	84.41304347826087	85.0	62.0	88.0	3.518687172837317	-5.994336995234364
LSM04_009618	65.58	65.0	59.0	69.0	1.679285562374664	-1.6393680777029804
LSM04_009621	64.90196078431373	65.0	56.0	83.0	5.896625821470394	1.2490571921061482
LSM04_009630						
LSM04_009678						
LSM04_009679	58.689655172413794	59.0	54.0	71.0	4.5521066416382725	0.909331563321624
LSM04_009708	63.411764705882355	63.0	62.0	68.0	0.9883456351267778	3.06168565134289
LSM04_009734	85.2948717948718	85.0	80.0	88.0	1.1294059392254847	-0.9426491822212971
LSM04_009736	61.19047619047619	62.0	55.0	69.0	2.669161659235656	0.43024343691133554
LSM04_009749	49.166666666666664	49.5	46.0	52.0	2.0412414523193143	-0.33313060501850705
LSM04_009763	88.375	89.0	87.0	91.0	1.0299987552892635	-0.09031035958117863
LTRL590_000020000	72.58333333333333	73.0	68.0	75.0	1.3486439781165922	-1.817055820931094
LTRL590_010009700	88.0	88.0	88.0	88.0		
LTRL590_020007100	69.17460317460318	68.0	61.0	81.0	3.941260984309644	0.8321057948923023
LTRL590_020010700	61.0	61.0	59.0	62.0	1.0327955589886453	-0.8299250027587323
LTRL590_040013800	44.916666666666664	45.0	40.0	51.0	3.4251837991516623	0.11269019041149111
LTRL590_050008000	76.13333333333334	76.0	75.0	81.0	1.4573295865416063	2.931027381276028
LTRL590_050014900	75.40677966101696	73.0	61.0	82.0	3.610896555340833	-0.6378904547415599
LTRL590_060015900	71.34782608695652	71.0	69.0	75.0	1.8242980132387139	0.21836959865309064
LTRL590_060017500	88.46666666666667	88.0	86.0	92.0	1.3584750809104096	0.8988770502360566
LTRL590_070018700	67.12345679012346	67.0	60.0	75.0	2.972300102821817	0.48909530771499055
LTRL590_090005300						
LTRL590_090014100	71.8125	72.0	69.0	76.0	2.040220576310319	0.2891234392618292
LTRL590_100006900	77.11538461538461	77.0	76.0	82.0	1.3950461806527545	2.172566099645203
LTRL590_100008800	47.083333333333336	48.0	41.0	51.0	3.4498572653828954	-0.4988075260188845
LTRL590_120007900						
LTRL590_120013700	29.615384615384617	29.0	28.0	33.0	1.502135232397622	1.132685156632656
LTRL590_130012300	52.39655172413793	53.5	46.0	61.0	3.4127709335151835	-0.37412056832601165
LTRL590_140006700	57.90196078431372	58.0	54.0	66.0	3.189074486184259	0.2545502371515593
LTRL590_140012000	31.0	31.0	31.0	31.0		
LTRL590_140019000	64.0	63.0	61.0	69.0	3.464101615137754	0.7818284895276183
LTRL590_150020800	91.625	91.0	90.0	94.0	1.2144957801491194	0.13913421314636434
LTRL590_160011300	92.14414414414415	92.0	91.0	94.0	0.698659064297093	0.9351478866147191
LTRL590_160017800	31.0	31.0	31.0	31.0		
LTRL590_160020400						
LTRL590_170006600	55.142857142857146	55.0	54.0	57.0	1.1526367287968173	0.5611994369354043
LTRL590_180010000	75.2	75.0	72.0	79.0	1.3143577259954997	0.09146154320693822
LTRL590_210017900	53.0	53.0	52.0	54.0	1.4142135623730951	
LTRL590_220011000	57.791666666666664	57.0	56.0	62.0	1.667572217761281	1.280500592873752
LTRL590_230014400	60.42857142857143	60.0	57.0	65.0	2.5332947751066035	0.825985895516876
LTRL590_230022300	28.90909090909091	29.0	27.0	31.0	1.758098145983066	0.032343328060470654
LTRL590_260019900	71.11111111111111	70.0	67.0	76.0	3.2855550208255226	0.47714798627884275
LTRL590_260022700	71.84615384615384	71.0	70.0	73.0	1.1435437497937326	-0.046763349315231344
LTRL590_280009700	61.48	61.0	59.0	65.0	1.5842979517754863	0.6889235984616825
LTRL590_280021400	92.34482758620689	94.0	83.0	97.0	3.4010316804984573	-0.8818638444572364
LTRL590_280023300	39.0	39.0	38.0	40.0	0.816496580927726	0.0
LTRL590_280023600	65.28571428571429	66.0	63.0	70.0	1.7559422921421233	0.40919134526488204
LTRL590_280027300	60.470588235294116	60.0	59.0	67.0	1.8747548859392098	2.8254739696562545
LTRL590_280033900	32.36363636363637	32.0	31.0	35.0	1.2060453783110536	0.8084272926491188
LTRL590_290016300	90.0327868852459	90.0	89.0	93.0	0.9826361333127229	0.6955688880006897
LTRL590_290020700	50.80952380952381	51.0	49.0	55.0	1.2497618820818472	1.9250136875132855
LTRL590_300008400	36.0	36.0	36.0	36.0		
LTRL590_300024400	30.0	30.0	30.0	30.0		
LTRL590_300035700	72.87931034482759	73.0	70.0	79.0	1.9109801490508882	1.553045178257855
LTRL590_300035900						
LTRL590_300038700	78.08928571428571	79.0	69.0	85.0	2.7913944753264675	-1.4891840235281202
LTRL590_310019100	74.54166666666667	76.0	43.0	85.0	8.846414978453957	-2.4971999275529053
LTRL590_310022400	28.818181818181817	29.0	28.0	31.0	0.6644986392449885	1.2835860393028273
LTRL590_310028300	38.333333333333336	38.5	36.0	40.0	1.8618986725025253	-0.1652572786244903
LTRL590_310042000	77.33333333333333	77.0	72.0	83.0	2.2001317483607474	0.44437384368529415
LTRL590_310044200	58.95238095238095	58.0	56.0	67.0	3.368622722659671	1.5981129852613518
LTRL590_320023700	56.10526315789474	55.0	52.0	62.0	2.4242922642404587	1.1181091462453587
LTRL590_320026400	44.09090909090909	48.0	32.0	56.0	8.88205545416764	-0.46748891036363843
LTRL590_320026600	30.764705882352942	30.0	29.0	34.0	1.347655916986318	1.1788350034955262
LTRL590_320045400	69.0	69.0	69.0	69.0		
LTRL590_330009600	47.0	47.0	44.0	53.0	3.6742346141747673	1.3608276348795434
LTRL590_330023200	63.958333333333336	63.5	60.0	69.0	2.561914478881266	0.15195889700883689
LTRL590_330030900	68.0	68.0	68.0	68.0		
LTRL590_330039300	53.476190476190474	54.0	47.0	57.0	2.676173529856531	-0.49850711490456234
LTRL590_340013500	59.666666666666664	60.0	56.0	64.0	2.057506581601461	-0.37786292233515006
LTRL590_340023700	51.888888888888886	51.0	49.0	55.0	1.7785945835997752	0.2581781250827047
LTRL590_350007900	76.375	77.0	72.0	84.0	4.307385683749649	0.5731364925868042
LTRL590_350051700	75.66666666666667	75.5	74.0	77.0	0.9847319278346615	0.12693810007241965
LTRL590_360008600	90.91304347826087	91.0	90.0	93.0	0.6263150416531331	0.6274304043990542
LTRL590_360022800	65.5	64.0	63.0	75.0	3.9279220242478634	2.5930212265696624
LTRL590_360057500	73.56521739130434	72.0	70.0	80.0	3.7637757511757184	0.8817947110647275
LTULEM423_010006700	47.9	48.0	46.0	51.0	1.2937094768634554	0.3662294802191192
LTULEM423_020007600	47.05	46.0	43.0	58.0	4.297796252916016	1.5133588273753729
LTULEM423_040010600	97.14150943396227	98.0	95.0	98.0	1.1164457144185251	-0.7454040143122482
LTULEM423_040017200	87.11267605633803	87.0	84.0	92.0	1.9533801895662732	0.8196690294710315
LTULEM423_050006500	70.83333333333333	71.5	68.0	73.0	1.6329931618554543	-0.6232644355401764
LTULEM423_050017300	83.66666666666667	84.0	82.0	86.0	1.1126972805283735	0.053178522738027784
LTULEM423_060005400	73.0	73.0	72.0	74.0	1.0000000000000018	0.0
LTULEM423_060018000	60.25	60.0	59.0	62.0	1.2583057392117918	1.1293381149712478
LTULEM423_070015800	80.0	80.0	78.0	82.0	2.309401076758505	0.0
LTULEM423_090016500	61.57142857142857	61.5	56.0	65.0	2.593313464522699	-0.6817432139984437
LTULEM423_090018100	42.0	42.0	42.0	42.0		
LTULEM423_100005100	69.4	71.0	57.0	75.0	7.231873892705819	-1.794953802250581
LTULEM423_120009000	56.833333333333336	57.0	51.0	61.0	2.5029394483992107	-1.1043353481084293
LTULEM423_130011800	61.61904761904762	62.0	57.0	70.0	3.398178783939869	0.8014761986246055
LTULEM423_130012000						
LTULEM423_130012400	38.857142857142854	38.0	38.0	41.0	1.4638501094228002	1.2296340919151603
LTULEM423_140008900	44.76923076923077	43.0	40.0	56.0	4.217180976033089	1.3740135177387314
LTULEM423_150006500	46.0625	46.0	43.0	48.0	1.52616076042685	-0.24766123998447237
LTULEM423_150012300						
LTULEM423_160022000	62.2027027027027	62.0	56.0	68.0	2.2572848870021867	-0.5016462337228845
LTULEM423_170012300	42.458333333333336	40.0	34.0	54.0	6.379172405548396	0.5590532240914977
LTULEM423_170015400						
LTULEM423_170016300	40.0	40.0	40.0	40.0		
LTULEM423_170016600	73.61538461538461	73.0	72.0	78.0	1.6988684016585385	1.5619327083115173
LTULEM423_200012500						
LTULEM423_200020400	93.1923076923077	93.0	92.0	95.0	0.6579368090064189	1.925563271975967
LTULEM423_210005000	80.0	80.0	80.0	80.0	0.0	
LTULEM423_210021700	49.4	50.0	46.0	53.0	2.137386500526186	-0.5835686843020291
LTULEM423_210027900	93.0	93.0	92.0	94.0	1.4142135623730951	
LTULEM423_220013400	60.666666666666664	58.0	58.0	66.0	4.618802153517006	1.7320508075688823
LTULEM423_230012100	54.5	54.5	45.0	59.0	3.8233031607268004	-0.7033538005764425
LTULEM423_230020000	39.0	39.0	39.0	39.0		
LTULEM423_230023200						
LTULEM423_250005100	86.8	88.0	81.0	90.0	2.344661147679097	-0.7015654395186799
LTULEM423_250010800	69.76190476190476	70.0	67.0	74.0	1.6704718466577633	0.8434846878296552
LTULEM423_250020500	68.0	67.0	66.0	71.0	1.5879984667608387	0.6395938046860765
LTULEM423_250025600	40.52173913043478	39.0	39.0	45.0	1.8057877962865396	0.7477639582457183
LTULEM423_260005600	72.0	72.0	72.0	72.0		
LTULEM423_260017800	36.357142857142854	36.5	31.0	46.0	4.6044606851463294	0.542361803177118
LTULEM423_260022000	62.0	62.0	59.0	65.0	4.242640687119285	
LTULEM423_260031600	65.0	65.0	64.0	66.0	1.4142135623730951	
LTULEM423_280007100	37.23809523809524	37.0	36.0	43.0	1.5461164867099086	2.789610984946174
LTULEM423_280036100	95.74683544303798	96.0	94.0	97.0	0.6297812894758325	-1.6441146629105832
LTULEM423_290009300	36.15	35.5	33.0	47.0	3.7595492450978454	2.3265854124298686
LTULEM423_300013800	60.733333333333334	62.0	56.0	70.0	4.113855797644046	0.44727064258325244
LTULEM423_300034700	84.7	84.0	80.0	88.0	1.7570371331248276	-0.022689964191968035
LTULEM423_310022100	91.23076923076923	92.0	85.0	93.0	1.7389762682505077	-2.500855727645255
LTULEM423_310029300	34.166666666666664	35.0	32.0	35.0	1.329160135825125	-1.2066067448750617
LTULEM423_310035900	30.0	29.5	29.0	32.0	1.414213562373095	1.414213562373095
LTULEM423_320025500	70.57142857142857	70.0	69.0	75.0	1.5548576840284827	2.2802437688500405
LTULEM423_320045000	68.05555555555556	70.0	63.0	75.0	3.685779065579139	-0.10506283371357902
LTULEM423_320048000	83.09302325581395	82.0	81.0	87.0	1.8748200356602072	0.45004089005016923
LTULEM423_330007200						
LTULEM423_330013000	89.38	90.0	88.0	92.0	1.1045361017187196	0.033242884336467854
LTULEM423_330018200	55.083333333333336	55.0	52.0	61.0	2.6851713032013875	0.6235623989055039
LTULEM423_330021000						
LTULEM423_340010900	39.75	36.0	35.0	53.0	7.8876032934146565	1.4302552319941761
LTULEM423_340013700	51.666666666666664	51.0	48.0	56.0	2.6894857005259087	0.5637245187663965
LTULEM423_340028900	42.529411764705884	41.0	41.0	56.0	3.572772856249463	3.7464285549065224
LTULEM423_340043400	80.61111111111111	81.0	75.0	85.0	1.9140007034508784	-0.7860291276738534
LTULEM423_350005000	95.81967213114754	97.0	84.0	97.0	3.15440536774266	-3.017132698165895
LTULEM423_350008800	47.857142857142854	48.0	45.0	50.0	1.463850109422799	-1.0019240748938187
LTULEM423_350010000	78.16666666666667	78.0	75.0	84.0	3.1251666622224583	1.5387575255639876
LTULEM423_350038200	61.28813559322034	61.0	59.0	65.0	1.5871341278915803	-0.03884730266667186
LTULEM423_350051700	44.0	44.0	44.0	44.0		
LTULEM423_360016500	55.36363636363637	56.0	43.0	64.0	5.63615416451979	-0.358333682288043
LTULEM423_360039600	65.3913043478261	65.0	63.0	69.0	1.157549544778363	1.059753546705986
LbrM.02.2.000080	74.66666666666667	75.0	54.0	81.0	4.714718594844386	-2.2759962814649923
LbrM.02.2.000300	70.44444444444444	75.0	51.0	79.0	10.369560153534852	-1.5035946633332058
LbrM.03.0360	73.53846153846153	71.0	63.0	81.0	5.116489180919035	-0.08646693671613374
LbrM.03.2.000340	38.0	38.0	38.0	38.0		
LbrM.05.2.000660	38.0	38.0	38.0	38.0		
LbrM.05.2.000750	37.0	35.0	35.0	41.0	3.4641016151377544	1.7320508075688774
LbrM.07.0810	74.47826086956522	75.0	70.0	82.0	2.7222468696508164	0.5326242917629801
LbrM.07.2.000870	50.857142857142854	50.5	44.0	57.0	4.016449692435865	-0.1358514032935766
LbrM.08.0310	80.45454545454545	80.0	77.0	86.0	2.9556607951405125	0.9448868823397755
LbrM.08.0350	77.84615384615384	77.0	72.0	89.0	5.367279786604409	1.0672752903897198
LbrM.08.1110	85.89849108367626	86.0	69.0	94.0	3.843162963783601	-0.08698860156757884
LbrM.08.2.000730	38.0	38.0	38.0	38.0		
LbrM.09.0640	91.75555555555556	92.0	68.0	93.0	3.6503770387800376	-6.542544680285137
LbrM.09.0710	51.1	50.0	48.0	57.0	2.4039441275580944	0.9304684520652782
LbrM.09.1610	74.80597014925372	74.0	73.0	78.0	1.5690066918580867	0.8412868751762747
LbrM.09.2.000580	91.47368421052632	93.0	82.0	94.0	3.4378355763899435	-2.523542631863217
LbrM.09.2.001350	77.6829268292683	78.0	70.0	84.0	3.197178634282444	-0.49277554303742105
LbrM.10.0130	58.644444444444446	59.0	53.0	62.0	1.4634967446489227	-1.00677714803945
LbrM.10.2.000160	69.58333333333333	69.0	69.0	72.0	1.1645001528813161	1.8316535971053287
LbrM.10.2.001130	63.035714285714285	63.0	58.0	67.0	1.8555650603311358	0.16879951149079406
LbrM.10.2.001230	91.07692307692308	91.0	91.0	92.0	0.2773500981126145	3.605551275463948
LbrM.11.0140	30.41176470588235	30.0	30.0	32.0	0.6183469424008424	1.2751118900987866
LbrM.11.1080	52.0	53.0	49.0	54.0	2.6457513110645907	-1.457862967321305
LbrM.11.2.000310	50.75	51.0	48.0	53.0	2.217355782608345	-0.48156304844927
LbrM.12.0550	31.153846153846153	32.0	29.0	34.0	1.6251232694862403	-0.015478491795420882
LbrM.12.0580	49.0	49.0	49.0	49.0		
LbrM.12.0770	39.0	39.0	39.0	39.0		
LbrM.13.2.000620	55.25	55.0	54.0	57.0	0.9890707100936805	0.03676545669843176
LbrM.13.2.203990	61.6	62.0	57.0	64.0	1.2909944487358058	-1.5660323965099592
LbrM.14.2.000090	63.30769230769231	61.5	54.0	74.0	4.184651982805092	0.2771985180444591
LbrM.14.2.000590	50.76190476190476	50.0	49.0	61.0	2.5476412994132813	3.5426527080307206
LbrM.14.2.000710	78.9090909090909	77.5	72.0	87.0	4.850404834785524	0.24764764446421225
LbrM.14.2.001430	71.55555555555556	72.0	63.0	78.0	3.9405301391789647	-0.9129470910423376
LbrM.15.1520	70.875	71.0	69.0	73.0	1.4577379737113247	-0.08646987486176916
LbrM.15.2.000200	50.93333333333333	50.0	48.0	59.0	2.9146591730832094	1.5936854847881483
LbrM.16.0730	43.4375	43.0	38.0	49.0	2.7560539423845336	0.04410007983445941
LbrM.16.0990	73.61111111111111	73.0	70.0	77.0	1.1060155696243943	0.4897087206737629
LbrM.16.1140	51.5	51.5	50.0	53.0	2.1213203435596424	
LbrM.16.2.000190	53.0	52.0	49.0	57.0	2.4999999999999996	0.30857142857142855
LbrM.16.2.000600	87.0	87.0	87.0	87.0	0.0	
LbrM.17.0120	81.95412844036697	82.0	75.0	85.0	2.118635659433777	-0.8612096550561859
LbrM.17.1180	39.84615384615385	39.0	39.0	43.0	1.405118847058488	1.3838758475767452
LbrM.17.1190	42.35	42.0	36.0	52.0	4.016741281974205	0.3485520715737234
LbrM.17.2.001130	76.28	77.0	67.0	82.0	3.048496897379647	-0.7400023371217238
LbrM.18.1280	42.75	40.0	39.0	52.0	6.18465843842649	1.9645914027997513
LbrM.18.2.000890	83.35	83.0	68.0	93.0	6.326843396862377	-0.530731496008833
LbrM.18.2.205060	89.0	89.0	89.0	89.0	0.0	0.0
LbrM.19.0250	72.75	74.0	65.0	78.0	5.5	-1.2697220135236664
LbrM.19.2.001260	40.357142857142854	40.5	37.0	46.0	2.5901334345533646	0.3765944883060385
LbrM.19.2.001630	52.6	52.0	50.0	56.0	1.7763883459298968	0.7611582676470072
LbrM.20.2.000090	92.67549668874172	93.0	88.0	95.0	2.2702413054538884	-0.17970132108562867
LbrM.20.2.000390	58.333333333333336	58.0	54.0	61.0	2.059714602177749	-0.46330968051435406
LbrM.20.2.001000	47.583333333333336	47.0	46.0	52.0	1.6764862244009233	1.7714498798318157
LbrM.20.2.002040	76.16666666666667	76.0	75.0	78.0	0.985184366143778	0.8766241054116651
LbrM.20.2.002580	49.65217391304348	49.0	47.0	59.0	3.1853171049816265	1.420061366911227
LbrM.20.2.002760	41.38461538461539	41.0	40.0	43.0	1.1929278784054473	0.496373337279264
LbrM.20.2.003540	74.76923076923077	74.5	73.0	78.0	1.77330634257462	0.7051738364478165
LbrM.20.2.004520	86.7	87.0	79.0	90.0	3.233505150074075	-1.6598589901312644
LbrM.20.5550	75.73684210526316	75.0	72.0	82.0	3.363894985531535	0.518962821852971
LbrM.20.5980	85.08928571428571	86.0	76.0	89.0	2.047408878774124	-2.088838426131252
LbrM.21.0520	33.77777777777778	33.0	31.0	42.0	3.135293504518692	1.6481880194124405
LbrM.21.1650	41.0	41.0	41.0	41.0		
LbrM.21.2.001480	40.0	40.0	40.0	40.0		
LbrM.22.0100	52.75	52.0	48.0	61.0	2.476099343961193	0.946311200251791
LbrM.22.0261	46.0	46.0	43.0	51.0	1.9364916731037087	0.9949263884923941
LbrM.22.0620	44.0	44.0	44.0	44.0		
LbrM.22.2.000330	72.81818181818181	75.0	60.0	80.0	6.153871128820447	-0.9471772259032285
LbrM.22.2.000820	58.333333333333336	61.0	50.0	71.0	6.060803027102377	-0.2597534742826112
LbrM.22.2.001520	64.9047619047619	67.0	51.0	72.0	5.028963729286203	-1.2389911689204522
LbrM.22.2.207460	40.588235294117645	40.0	39.0	43.0	1.076403863005115	0.9191931680371359
LbrM.23.0110	89.14285714285714	89.0	81.0	93.0	2.2866069685390684	-2.1349513570667686
LbrM.23.0450	63.5	63.5	54.0	67.0	3.3824808159970723	-1.2158140991885125
LbrM.23.1850	41.0	41.0	41.0	41.0		
LbrM.23.2.000010	55.5	55.5	51.0	63.0	2.9022537661405354	0.8920795025217109
LbrM.24.2.001000	71.04761904761905	72.0	68.0	75.0	1.6306398054491378	-0.3325456197014304
LbrM.24.2.001370	59.541666666666664	59.0	58.0	64.0	1.559798389053135	1.9779193084376545
LbrM.25.0100	72.92307692307692	73.0	71.0	75.0	1.1875421719907064	0.5240353262937909
LbrM.25.0301	63.8	64.0	62.0	66.0	1.3732131246511914	-0.16041189552107118
LbrM.25.0310	46.714285714285715	46.0	44.0	55.0	3.2425739335111103	1.1877165055309906
LbrM.25.1450	71.25	71.0	67.0	75.0	2.1794494717703334	0.12250141578925691
LbrM.25.1740	86.5625	88.0	79.0	88.0	2.9881711240601105	-2.392541484949314
LbrM.25.2.001720	86.13725490196079	86.0	84.0	92.0	1.7890735909194693	0.701468921231403
LbrM.25.2.001730	68.41176470588235	68.0	60.0	72.0	2.526331914293225	-2.1891997365823475
LbrM.26.1060	82.10909090909091	81.0	78.0	86.0	2.78003948328428	-0.08466302394505881
LbrM.26.2.001080	58.52	58.0	55.0	65.0	2.5514701644346145	1.6680294346355033
LbrM.26.2.002390	58.25	58.0	55.0	61.0	1.7320508075688776	-0.08797718387651442
LbrM.27.0140	64.76470588235294	64.0	62.0	68.0	1.7243149457351343	0.4251766714786946
LbrM.27.1400	54.266666666666666	54.0	53.0	58.0	1.4375905768565214	1.4582870415769082
LbrM.27.1690	86.23809523809524	86.0	84.0	89.0	1.0314452046622171	0.6132490104492193
LbrM.27.2.001020	82.53225806451613	84.0	76.0	86.0	2.5331749141000306	-0.4141181648831424
LbrM.27.2.001300	51.083333333333336	51.0	49.0	56.0	1.2825472842090009	2.2600947737257435
LbrM.27.2.001480	51.40909090909091	51.0	44.0	59.0	5.695939162572134	-0.018897486814192944
LbrM.27.2.002000	36.375	36.0	35.0	40.0	1.258305739211791	1.4699321496451163
LbrM.27.2.002420	65.0	65.0	64.0	68.0	1.322875655532296	1.6661291055100629
LbrM.27.2.002540	41.333333333333336	40.0	34.0	47.0	4.466808810815721	-0.1598802659235867
LbrM.27.2440	51.666666666666664	51.0	48.0	57.0	2.54195563720897	0.5715509435295915
LbrM.28.1630	78.76190476190476	79.0	71.0	85.0	3.832815700040397	-0.5818735581241085
LbrM.28.1880	40.0	40.0	40.0	40.0		
LbrM.28.2.001150	61.38095238095238	61.0	59.0	64.0	1.3592715135759468	0.5414872654328927
LbrM.28.3150	38.0	38.0	37.0	39.0	0.7071067811865476	0.0
LbrM.29.1040	33.958333333333336	34.0	30.0	37.0	2.0951116327353994	-0.5589619493965928
LbrM.29.1260						
LbrM.29.1330	32.0	32.0	32.0	32.0		
LbrM.29.1860	60.857142857142854	58.0	56.0	67.0	4.563832975533988	0.47182846969393843
LbrM.29.2.000070	91.46296296296296	93.0	82.0	94.0	2.839831000572028	-1.6460512976767856
LbrM.29.2.000420	54.11764705882353	54.0	51.0	56.0	1.5363248737318094	-0.9250542153697777
